time_ms,x1,y1,z1,x2,y2,z2
87558, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
87764, -0.013, -0.003, -0.016, -0.010, 0.002, -0.021
87970, 0.016, 0.011, -0.016, 0.005, 0.002, -0.021
88177, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
88383, 0.001, -0.003, -0.001, 0.005, 0.002, -0.007
88589, 0.001, -0.003, -0.016, -0.010, 0.002, -0.021
88796, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
89001, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
89208, -0.013, -0.003, -0.016, -0.010, 0.002, -0.007
89414, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
89621, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
89827, -0.013, -0.018, -0.001, -0.010, -0.013, -0.007
90033, 0.001, -0.003, -0.016, -0.010, -0.013, -0.007
90240, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
90445, 0.016, -0.018, -0.001, 0.005, 0.002, 0.008
90652, 0.031, -0.003, -0.001, -0.010, 0.002, -0.007
90858, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
91065, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
91271, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
91476, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
91683, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
91889, 0.001, -0.003, -0.001, 0.005, 0.002, -0.007
92096, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
92302, -0.013, -0.003, -0.001, 0.005, 0.002, -0.007
92509, 0.001, -0.003, -0.016, -0.010, -0.013, -0.007
92715, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
92920, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
93127, 0.001, -0.003, -0.001, 0.005, 0.002, -0.007
93333, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
93540, 0.016, -0.018, -0.016, -0.010, -0.013, -0.021
93746, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
93953, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
94158, 0.001, -0.003, -0.001, 0.005, -0.013, -0.021
94364, -0.013, -0.003, -0.016, 0.005, -0.013, -0.007
94571, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
94777, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
94984, 0.001, -0.003, -0.016, 0.005, -0.013, -0.007
95190, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
95396, -0.013, -0.003, -0.016, 0.005, 0.002, -0.007
95602, 0.001, -0.003, -0.001, -0.010, 0.002, -0.021
95808, -0.043, -0.018, -0.001, -0.025, 0.002, 0.008
96015, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
96221, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
96428, -0.013, -0.003, -0.016, -0.010, -0.013, -0.021
96633, -0.013, -0.003, -0.001, -0.010, 0.002, -0.021
96839, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
97046, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
97252, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
97459, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
97665, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
97871, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
98077, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
98283, -0.013, 0.011, 0.029, -0.010, -0.013, 0.023
98490, -0.013, -0.003, -0.016, -0.010, 0.002, -0.021
98696, 0.001, -0.003, -0.016, -0.010, 0.002, -0.021
98903, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
99108, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
99315, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
99521, -0.013, -0.003, -0.001, 0.005, 0.002, -0.007
99727, -0.013, -0.018, -0.016, -0.010, -0.013, -0.021
99934, 0.001, -0.018, -0.016, -0.010, -0.013, -0.021
100140, 0.001, 0.011, -0.016, 0.005, -0.013, -0.021
100346, -0.013, -0.003, -0.001, 0.005, 0.002, -0.021
100552, -0.013, -0.003, -0.001, -0.010, -0.013, -0.021
100759, -0.028, -0.003, 0.014, -0.010, 0.002, -0.021
100965, -0.013, -0.003, -0.016, -0.010, -0.013, -0.021
101172, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
101378, 0.001, -0.003, -0.001, 0.005, 0.002, -0.007
101584, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
101790, -0.013, -0.018, -0.001, -0.010, -0.013, -0.021
101997, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
102203, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
102410, -0.013, -0.003, -0.016, 0.005, -0.013, -0.007
102616, 0.001, -0.003, -0.001, -0.010, 0.002, -0.021
102822, -0.013, -0.003, -0.016, -0.010, 0.002, -0.007
103028, 0.001, -0.003, -0.016, -0.010, -0.013, -0.021
103234, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
103441, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
103647, 0.001, -0.018, -0.001, 0.005, -0.013, -0.007
103854, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
104059, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
104266, -0.013, -0.003, -0.016, -0.010, 0.002, -0.007
104472, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
104679, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
104885, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
105092, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
105297, 0.031, -0.018, -0.016, -0.010, -0.013, -0.021
105504, -0.013, -0.003, -0.001, 0.005, 0.002, -0.007
105710, 0.016, 0.011, -0.016, 0.005, 0.002, -0.021
105917, 0.001, -0.003, -0.001, -0.010, -0.013, -0.036
106123, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
106330, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
106535, -0.013, -0.003, -0.016, -0.025, -0.013, -0.007
106741, 0.016, -0.018, -0.001, -0.010, 0.002, -0.007
106948, -0.013, -0.018, -0.001, -0.010, -0.013, -0.007
107154, 0.001, -0.018, -0.001, 0.005, -0.013, -0.007
107361, -0.028, -0.003, -0.001, -0.010, -0.013, -0.007
107567, -0.013, -0.003, -0.001, -0.010, 0.002, -0.021
107773, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
107979, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
108186, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
108392, 0.001, -0.003, 0.029, -0.025, 0.002, -0.007
108599, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
108805, 0.001, -0.003, -0.016, -0.010, -0.013, -0.007
109011, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
109217, -0.043, -0.018, -0.001, -0.010, -0.013, -0.007
109424, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
109630, 0.001, -0.003, -0.016, -0.010, -0.013, -0.007
109837, -0.013, -0.003, -0.016, -0.010, -0.013, -0.021
110043, -0.013, -0.003, -0.001, -0.010, 0.002, 0.008
110248, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
110455, -0.013, 0.011, -0.001, -0.010, -0.013, -0.021
110661, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
110868, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
111074, -0.013, -0.003, -0.016, -0.010, 0.002, -0.007
111281, -0.013, -0.003, -0.001, 0.005, 0.002, -0.007
111486, 0.001, -0.003, -0.001, -0.010, 0.002, -0.021
111693, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
111899, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
112106, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
112312, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
112519, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
112724, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
112931, -0.013, -0.003, -0.016, -0.010, -0.013, -0.021
113137, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
113344, 0.001, -0.018, -0.001, -0.010, -0.013, -0.021
113550, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
113757, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
113963, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
114169, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
114375, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
114581, 0.001, -0.003, -0.016, 0.005, -0.013, -0.007
114788, -0.013, -0.003, -0.001, 0.005, 0.002, -0.021
114994, 0.031, -0.003, -0.016, 0.005, -0.013, -0.007
115201, -0.013, -0.018, -0.001, -0.010, -0.013, -0.021
115406, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
115613, -0.013, -0.003, -0.001, -0.010, -0.013, -0.021
115819, -0.043, -0.003, -0.001, 0.020, 0.002, -0.007
116026, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
116232, -0.028, -0.003, 0.029, 0.005, 0.002, 0.008
116439, 0.001, -0.003, -0.001, 0.005, 0.002, -0.007
116644, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
116851, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
117057, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
117264, 0.016, -0.003, -0.001, -0.010, -0.027, -0.007
117470, -0.028, -0.003, -0.016, -0.010, -0.013, -0.007
117677, -0.013, -0.018, -0.016, -0.010, -0.013, -0.007
117882, 0.001, -0.003, -0.001, -0.010, -0.013, -0.021
118088, -0.013, -0.003, -0.001, -0.010, 0.002, 0.008
118295, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
118501, -0.013, -0.003, -0.016, -0.010, 0.002, -0.007
118708, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
118914, 0.001, -0.003, -0.016, -0.010, 0.002, -0.021
119120, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
119326, -0.013, -0.003, -0.001, -0.010, 0.002, -0.021
119533, 0.001, -0.003, -0.001, -0.010, 0.002, -0.021
119739, 0.001, -0.003, -0.001, 0.005, -0.013, -0.007
119946, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
120152, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
120358, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
120564, -0.013, -0.003, -0.001, 0.005, 0.002, -0.007
120771, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
120977, -0.013, -0.003, -0.016, 0.005, 0.002, -0.007
121183, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
121390, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
121595, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
121802, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
122008, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
122215, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
122421, -0.013, -0.003, -0.016, -0.010, -0.013, -0.007
122628, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
122833, 0.001, -0.003, -0.016, -0.010, -0.013, -0.021
123040, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
123246, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
123453, 0.001, -0.003, -0.001, -0.010, 0.002, -0.021
123659, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
123866, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
124071, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
124277, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
124484, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
124690, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
124897, 0.001, -0.003, -0.001, 0.005, 0.002, -0.007
125103, -0.013, -0.003, -0.016, -0.010, 0.002, -0.007
125309, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
125515, 0.001, -0.003, -0.001, 0.005, -0.013, -0.021
125722, -0.013, -0.003, -0.001, -0.010, 0.002, -0.021
125928, 0.001, -0.003, -0.001, -0.010, 0.002, -0.007
126135, 0.001, -0.003, -0.001, 0.005, 0.002, -0.007
126341, -0.013, -0.003, -0.001, 0.005, -0.013, -0.007
126547, -0.013, -0.003, -0.001, -0.010, 0.002, -0.021
126753, 0.001, -0.018, -0.016, -0.010, -0.013, -0.007
126960, 0.001, -0.003, -0.001, -0.010, -0.013, -0.007
127166, 0.001, -0.003, -0.016, 0.005, -0.013, -0.007
127372, -0.013, -0.003, -0.001, 0.005, -0.013, -0.021
127579, -0.013, -0.003, -0.016, -0.010, 0.002, -0.007
127784, 0.001, -0.003, -0.001, -0.010, -0.013, -0.021
127991, -0.013, -0.003, -0.001, -0.010, 0.002, -0.007
128197, -0.013, -0.003, -0.001, -0.010, -0.013, -0.007
