time_ms,x1,y1,z1,x2,y2,z2
87564, 0.160, 0.079, -0.046, -0.067, 0.018, -0.119
87770, 0.322, -0.277, -0.091, -0.096, 0.033, -0.149
87976, -0.463, -0.395, 0.028, -0.022, 0.004, -0.119
88182, -0.240, -0.173, 0.176, 0.008, -0.026, -0.001
88388, -0.818, 0.094, 0.161, 0.022, -0.026, -0.001
88595, -0.107, -0.040, -0.046, -0.007, -0.026, 0.118
88801, -0.492, -0.128, 0.043, 0.037, -0.011, -0.060
89008, -0.270, -0.084, -0.031, 0.052, -0.026, 0.133
89213, -0.152, -0.040, -0.091, 0.022, -0.011, -0.001
89420, -0.122, -0.232, -0.017, -0.037, 0.004, 0.044
89626, -0.359, 0.316, 0.028, -0.022, -0.011, 0.044
89833, -0.122, 0.805, 0.043, -0.022, 0.018, 0.044
90039, 0.441, 0.123, -0.061, 0.008, 0.004, 0.103
90245, -0.018, 0.079, -0.076, -0.096, 0.004, -0.208
90451, 0.322, 0.138, -0.165, -0.022, 0.048, 0.148
90657, 0.026, 0.197, -0.076, -0.067, 0.018, -0.119
90864, -0.033, 0.627, -0.076, -0.022, -0.011, -0.134
91070, 0.248, 0.271, 0.043, 0.037, -0.026, -0.104
91277, 0.337, -0.084, 0.043, -0.022, 0.004, -0.149
91483, 0.426, 0.197, -0.105, -0.067, 0.018, -0.193
91689, 0.160, 0.005, -0.091, -0.111, 0.033, -0.134
91895, 0.100, 0.005, 0.146, 0.022, -0.026, -0.001
92101, -0.196, 0.420, -0.076, 0.022, 0.004, 0.059
92308, -0.107, -0.010, 0.043, -0.022, -0.026, -0.001
92514, 0.322, -0.484, 0.072, 0.008, 0.018, 0.162
92721, -0.018, -0.040, -0.017, 0.022, -0.011, 0.044
92926, 0.234, -0.217, 0.043, -0.022, 0.018, -0.001
93133, -0.033, -0.010, -0.002, -0.007, 0.004, -0.030
93339, 0.278, -0.173, -0.091, -0.007, -0.011, -0.060
93546, 0.011, -0.128, -0.017, -0.022, 0.004, -0.015
93752, 0.085, 0.079, -0.002, -0.007, 0.004, -0.001
93958, -0.018, -0.040, -0.046, -0.007, 0.004, -0.015
94164, -0.033, -0.069, -0.105, 0.008, 0.004, 0.014
94370, 0.011, 0.316, -0.135, -0.007, -0.011, -0.001
94577, 0.085, -0.054, 0.013, -0.022, -0.011, -0.001
94783, -0.092, -0.025, 0.028, 0.008, -0.011, -0.001
94990, -0.137, -0.025, 0.028, -0.007, -0.011, -0.001
95196, -0.003, 0.109, -0.002, -0.007, 0.004, -0.015
95401, -0.285, -0.173, -0.046, -0.037, 0.018, -0.030
95608, 0.011, -0.010, -0.031, -0.022, -0.011, -0.060
95814, -0.033, -0.143, -0.076, -0.022, 0.018, 0.014
96021, -0.107, -0.128, 0.028, -0.007, -0.011, -0.015
96227, 0.071, 0.020, 0.028, -0.007, 0.018, 0.029
96434, 0.026, -0.114, -0.002, 0.008, -0.011, 0.014
96640, 0.056, -0.069, -0.017, -0.007, -0.011, -0.015
96846, 0.100, 0.005, -0.002, -0.007, 0.004, -0.015
97052, 0.115, 0.035, 0.013, -0.007, -0.011, -0.001
97258, 0.026, 0.049, 0.043, -0.022, -0.011, -0.030
97465, 0.026, 0.153, -0.017, -0.007, -0.026, -0.015
97671, 0.011, 0.094, -0.061, -0.007, 0.004, -0.001
97878, -0.107, -0.025, -0.017, -0.022, -0.011, 0.014
98083, -0.063, 0.183, -0.105, -0.022, -0.011, -0.001
98290, -0.137, -0.025, -0.061, -0.007, 0.004, 0.118
98496, 0.056, 0.153, -0.031, -0.007, 0.018, -0.030
98703, 0.160, -0.351, -0.105, -0.022, 0.018, -0.001
98909, -0.018, 0.168, -0.061, -0.007, -0.011, -0.001
99115, 0.056, -0.040, -0.031, -0.007, -0.011, -0.001
99321, -0.003, 0.123, -0.031, -0.022, -0.011, -0.001
99527, 0.056, 0.035, 0.028, -0.022, 0.004, -0.015
99734, -0.092, 0.479, 0.028, -0.007, -0.011, -0.015
99940, 0.041, 0.123, 0.072, -0.052, 0.018, 0.059
100147, -0.196, 0.123, 0.043, -0.022, 0.018, -0.015
100353, -0.033, -0.010, -0.031, -0.037, 0.004, -0.030
100559, -0.033, 0.168, -0.046, -0.007, -0.011, -0.001
100765, -0.033, -0.040, -0.031, -0.007, -0.011, -0.015
100972, 0.189, 0.271, -0.046, -0.052, -0.011, -0.045
101178, 0.056, 0.168, 0.013, -0.022, 0.004, -0.030
101385, 0.041, 0.420, -0.076, -0.037, 0.004, -0.015
101591, -0.063, 0.123, -0.002, -0.022, 0.004, -0.030
101797, -0.048, -0.069, -0.031, -0.022, -0.011, 0.014
102003, -0.063, -0.010, -0.002, -0.007, -0.011, -0.001
102210, -0.077, -0.040, -0.031, 0.008, -0.011, 0.029
102416, -0.329, -0.040, 0.072, -0.007, -0.011, -0.045
102623, 0.100, -0.306, 0.132, -0.022, 0.004, -0.030
102829, -0.048, -0.069, -0.046, 0.008, -0.011, -0.015
103034, 0.026, -0.054, -0.061, -0.007, 0.004, 0.029
103241, 0.026, -0.040, 0.102, 0.008, 0.004, -0.045
103447, -0.033, -0.010, -0.031, -0.007, -0.011, -0.030
103654, 0.011, 0.094, -0.031, -0.022, 0.004, 0.073
103860, 0.011, -0.040, 0.028, -0.022, -0.011, -0.075
104067, -0.018, 0.227, -0.017, -0.007, -0.011, 0.044
104272, -0.018, 0.020, -0.046, 0.022, -0.026, 0.073
104479, -0.092, -0.869, 0.087, -0.007, -0.011, 0.029
104685, -0.477, -0.662, 0.028, 0.037, -0.026, 0.088
104892, -0.729, -0.750, 0.013, 0.037, -0.041, 0.088
105098, -0.492, -0.439, 0.132, 0.082, -0.041, 0.044
105305, -0.388, -0.291, -0.002, -0.037, -0.026, -0.045
105510, -0.181, 0.271, -0.002, -0.022, 0.004, -0.001
105717, -0.181, 0.464, -0.076, 0.008, -0.011, 0.044
105923, -0.240, -0.217, -0.031, -0.022, 0.004, 0.073
106130, -0.196, 0.168, 0.028, -0.037, -0.011, -0.149
106336, -0.448, 0.035, 0.087, -0.007, -0.026, -0.060
106543, -0.226, 0.168, -0.076, 0.008, -0.026, 0.073
106748, -0.433, 0.331, -0.017, 0.037, 0.018, 0.088
106955, -0.581, 0.257, -0.002, 0.082, -0.026, 0.118
107161, -0.507, 0.286, 0.102, 0.067, -0.026, 0.251
107368, -0.137, -0.084, -0.046, 0.052, -0.041, 0.118
107574, 0.308, -0.617, -0.150, 0.037, -0.026, 0.059
107781, -0.077, 0.745, -0.135, -0.007, -0.041, 0.029
107986, 0.011, 0.583, -0.135, -0.067, 0.018, -0.164
108193, -0.077, 0.153, -0.017, -0.022, -0.041, -0.119
108399, -0.166, 0.346, 0.072, -0.022, 0.018, 0.118
108606, -0.048, 0.197, -0.017, -0.022, 0.018, 0.118
108812, -0.048, -0.380, -0.017, 0.008, -0.026, 0.073
109019, 0.234, -0.321, 0.013, -0.022, 0.004, 0.014
109224, -0.211, 0.257, -0.017, 0.052, -0.026, 0.103
109431, 0.337, 0.079, -0.150, 0.008, 0.004, 0.044
109637, 0.337, 0.035, -0.120, -0.067, 0.033, 0.029
109844, -0.122, -0.513, -0.046, -0.007, 0.018, -0.119
110050, 0.352, -0.114, -0.239, -0.096, 0.033, -0.045
110257, -0.581, -0.573, 0.132, 0.052, -0.026, -0.089
110462, -0.107, -0.247, 0.013, -0.022, -0.011, -0.001
110669, 0.115, 0.020, 0.028, 0.022, -0.026, -0.001
110875, 0.056, -0.040, 0.043, -0.022, -0.011, 0.014
111082, -0.255, 0.242, 0.057, -0.007, -0.011, 0.029
111288, -0.033, 0.005, -0.017, -0.052, 0.018, 0.088
111495, 0.100, -0.128, -0.046, -0.037, 0.004, -0.089
111700, -0.122, -0.188, -0.046, -0.022, 0.004, 0.073
111907, -0.003, 0.094, -0.120, 0.037, -0.011, 0.029
112113, -0.048, -0.025, -0.061, 0.008, -0.011, 0.073
112320, -0.077, -0.128, -0.046, -0.007, -0.026, -0.015
112526, -0.300, -0.173, 0.028, 0.022, -0.026, -0.001
112733, -0.003, -0.306, 0.013, 0.008, -0.011, -0.030
112939, 0.026, -0.040, -0.031, -0.007, -0.011, -0.015
113145, 0.115, 0.079, 0.057, -0.007, 0.004, -0.030
113351, 0.011, -0.025, 0.028, 0.008, -0.011, 0.088
113557, 0.130, 0.257, -0.076, -0.037, -0.011, -0.119
113764, -0.048, 0.049, 0.057, -0.007, 0.004, -0.060
113970, 0.130, 0.109, 0.102, -0.007, -0.011, -0.030
114177, -0.063, 0.005, 0.057, -0.007, -0.011, -0.001
114382, 0.071, 0.094, -0.002, -0.007, -0.011, -0.015
114589, -0.300, -0.099, 0.087, 0.008, -0.011, -0.001
114795, -0.003, -0.188, 0.028, -0.007, -0.011, -0.030
115002, -0.063, 0.005, 0.072, -0.007, -0.011, -0.030
115208, 0.085, 0.538, -0.091, -0.022, -0.011, 0.059
115415, -0.285, -0.025, 0.087, 0.052, -0.041, -0.001
115620, -0.048, -0.158, -0.002, -0.007, 0.004, -0.045
115827, -0.018, -0.054, -0.061, -0.007, -0.011, -0.001
116033, -0.003, 0.138, -0.091, -0.022, 0.018, -0.030
116240, -0.033, 0.020, -0.046, -0.007, 0.004, -0.001
116446, -0.122, -0.114, -0.076, -0.007, -0.011, 0.014
116653, -0.152, -0.114, -0.061, -0.007, -0.011, -0.001
116858, -0.063, -0.114, -0.031, -0.007, -0.011, 0.014
117065, 0.678, -0.217, -0.105, -0.022, 0.018, -0.001
117271, 0.011, -0.054, -0.046, -0.007, -0.011, -0.015
117478, -0.003, 0.020, -0.061, -0.007, -0.011, 0.014
117684, -0.063, -0.010, -0.091, 0.008, -0.011, 0.044
117891, -0.433, 0.064, -0.002, -0.007, -0.011, -0.015
118096, 0.011, 0.020, -0.017, -0.022, -0.011, -0.045
118303, 0.026, 0.049, -0.031, 0.022, -0.026, -0.030
118509, -0.388, 0.183, 0.087, 0.022, -0.041, 0.014
118716, -0.018, 0.005, 0.057, 0.008, -0.026, -0.045
118922, -0.018, 0.020, 0.028, -0.007, 0.004, -0.015
119129, 0.026, 0.049, -0.002, -0.007, 0.004, -0.030
119334, 0.056, -0.054, 0.057, -0.007, -0.011, -0.045
119541, 0.278, 0.035, -0.076, -0.007, -0.011, -0.001
119747, -0.033, 0.020, -0.031, -0.022, 0.004, -0.015
119953, 0.041, 0.212, 0.028, -0.007, -0.011, 0.044
120160, -0.003, -0.025, 0.013, -0.007, -0.011, -0.015
120366, 0.056, -0.099, -0.046, -0.007, 0.004, 0.014
120572, 0.174, 0.035, 0.057, -0.007, 0.004, -0.104
120778, 0.189, 0.257, 0.013, -0.022, -0.011, -0.015
120985, 0.337, 0.035, 0.043, -0.022, -0.011, -0.030
121191, -0.063, -0.114, 0.057, -0.007, -0.011, -0.015
121398, -0.092, -0.143, 0.072, -0.007, -0.026, 0.029
121604, 0.056, 0.049, 0.043, -0.022, 0.004, -0.060
121810, 0.085, 0.035, 0.028, -0.022, -0.011, -0.015
122016, 0.056, 0.242, -0.031, -0.022, -0.011, -0.015
122223, 0.026, 0.049, 0.043, -0.007, 0.004, -0.060
122429, -0.033, -0.217, 0.057, -0.007, 0.004, 0.059
122636, 0.100, 0.049, -0.002, -0.007, 0.004, -0.015
122842, 0.115, -0.025, 0.028, 0.037, -0.026, -0.119
123048, 0.396, 0.094, -0.002, -0.037, 0.018, -0.001
123254, -0.226, 0.168, 0.043, 0.022, -0.026, 0.133
123461, 0.041, -0.410, 0.117, 0.008, -0.011, -0.045
123667, 0.456, 0.390, 0.132, -0.067, 0.004, -0.001
123874, 0.219, 0.064, -0.031, -0.037, -0.011, -0.045
124080, 0.026, -0.395, 0.028, -0.052, 0.018, -0.104
124286, -0.344, 0.138, -0.002, -0.007, 0.004, 0.014
124492, 0.204, -0.706, -0.017, 0.096, -0.056, 0.118
124699, -0.196, 0.434, 0.057, 0.052, -0.026, -0.015
124905, 0.160, 0.109, -0.031, 0.082, -0.056, 0.029
125112, 0.219, 0.079, -0.076, 0.022, -0.041, -0.060
125318, 0.115, 0.123, -0.046, -0.037, 0.004, -0.060
125524, 0.441, -0.469, -0.046, -0.052, 0.004, -0.089
125730, -0.137, -0.291, -0.046, -0.052, 0.033, -0.001
125937, 0.041, 0.005, -0.076, -0.037, -0.011, -0.164
126143, -0.063, -0.217, 0.028, -0.067, -0.011, -0.089
126350, 0.308, 0.301, -0.150, -0.052, 0.004, -0.208
126556, 0.693, -0.202, -0.194, -0.052, 0.018, 0.044
126763, -0.344, -0.217, 0.013, 0.067, -0.041, 0.044
126968, -0.403, -0.114, -0.002, 0.052, -0.041, 0.044
127175, 0.219, 0.049, -0.180, -0.052, 0.004, -0.015
127381, 0.248, -0.351, -0.061, -0.096, 0.018, -0.030
127588, 0.026, 0.020, 0.013, -0.037, 0.004, -0.089
127794, -0.137, -0.069, -0.046, -0.022, -0.011, 0.044
128001, -0.507, -0.321, 0.057, 0.037, -0.056, 0.029
128206, -0.196, 0.064, 0.028, 0.037, -0.026, 0.073
128412, -0.137, -0.439, 0.043, 0.022, -0.041, 0.073
128619, 0.411, -0.277, 0.072, -0.037, 0.004, -0.208
128825, 0.633, 0.153, -0.091, -0.067, 0.048, -0.075
129032, 0.337, 0.109, -0.017, -0.067, 0.018, -0.104
129239, 0.352, -0.247, -0.105, -0.052, 0.033, -0.015
129444, -1.025, 0.434, 0.043, 0.008, -0.011, 0.236
129650, -0.640, -0.084, 0.102, 0.037, -0.070, -0.104
129857, -0.166, -0.306, -0.091, -0.052, 0.018, -0.045
130063, 0.234, 0.390, -0.046, -0.067, 0.004, -0.104
130270, -0.329, 0.464, -0.017, -0.067, 0.018, -0.134
130476, -0.344, -0.084, 0.072, 0.037, -0.041, -0.045
130682, 0.011, 0.168, -0.017, 0.052, -0.041, 0.073
130888, -0.063, -0.884, 0.161, 0.008, -0.011, 0.073
131095, 0.041, -0.114, 0.057, 0.008, -0.011, 0.088
131301, -0.048, -0.069, -0.031, -0.007, -0.011, 0.044
131508, -0.048, -0.084, -0.046, 0.008, 0.004, -0.015
131714, -0.018, 0.153, -0.076, 0.008, -0.026, -0.001
131920, -0.300, 0.183, 0.043, -0.007, -0.011, 0.014
132126, -0.033, -0.084, -0.031, -0.022, 0.004, -0.045
132333, 0.056, 0.123, -0.031, -0.022, 0.004, -0.001
132539, 0.071, 0.079, -0.017, -0.007, -0.011, -0.030
132746, 0.248, -0.143, 0.013, -0.022, -0.011, 0.014
132952, -0.048, -0.025, -0.002, 0.008, -0.011, -0.015
133158, 0.085, 0.212, 0.013, -0.007, -0.011, -0.015
133364, -0.063, 0.257, 0.072, -0.052, -0.011, -0.045
133571, -0.033, 0.286, -0.017, -0.037, 0.004, 0.014
133777, 0.011, 0.168, 0.043, -0.022, -0.011, -0.030
133984, 0.041, 0.123, 0.057, -0.007, -0.011, -0.015
134190, -0.122, 0.020, 0.028, -0.007, 0.004, -0.001
134396, 0.041, 0.035, 0.013, 0.008, -0.011, -0.030
134602, -0.063, -0.054, 0.013, -0.007, -0.011, -0.001
134809, -0.048, 0.064, -0.017, -0.007, -0.026, -0.045
135015, -0.033, -0.040, -0.105, -0.007, 0.004, -0.060
135222, 0.085, 0.064, -0.002, 0.008, -0.011, -0.030
135428, 0.234, 0.109, -0.120, 0.008, 0.004, -0.030
135634, -0.092, 0.138, -0.120, -0.037, 0.004, 0.029
135840, 0.011, -0.069, -0.031, -0.022, 0.004, 0.014
136047, -0.240, 0.138, -0.091, -0.007, 0.004, 0.044
136253, -0.063, -0.099, -0.091, -0.007, 0.018, 0.014
136460, 0.115, -0.054, -0.046, 0.008, -0.011, -0.075
136666, 0.026, -0.054, -0.046, -0.007, -0.026, -0.001
136872, -0.003, -0.084, -0.046, -0.007, -0.011, -0.045
137078, 0.041, 0.405, -0.017, -0.007, -0.011, -0.001
137284, 0.026, -0.395, 0.146, 0.022, -0.056, -0.089
137491, -0.226, -0.010, 0.072, -0.037, 0.004, 0.029
137697, -0.003, 0.035, 0.043, -0.022, -0.011, -0.030
137904, 0.041, 0.049, 0.043, -0.007, -0.011, -0.015
138109, -0.048, -0.010, -0.002, 0.008, -0.011, 0.029
138316, -0.048, 0.197, -0.091, -0.022, 0.004, 0.029
138522, -0.048, -0.025, -0.046, -0.007, 0.004, -0.001
138729, -0.018, 0.079, -0.091, 0.037, -0.026, 0.059
138935, -0.107, -0.291, -0.031, -0.037, 0.018, -0.060
139142, 0.352, 0.020, -0.061, -0.007, -0.011, -0.089
139347, -0.774, 0.227, 0.057, 0.037, -0.026, 0.044
139554, 0.396, -0.040, -0.105, 0.008, -0.041, -0.015
139760, -0.477, -0.247, 0.072, 0.037, -0.011, 0.133
139967, -0.003, 0.331, -0.046, -0.022, 0.018, 0.222
140173, 0.219, 0.346, -0.120, 0.037, 0.004, 0.059
140380, -0.448, -0.484, 0.161, 0.052, -0.056, 0.029
140585, -0.625, -0.202, 0.072, 0.037, -0.011, 0.118
140792, -0.211, 0.123, -0.002, -0.037, 0.004, 0.029
140998, 0.426, -0.484, -0.120, -0.007, 0.018, 0.014
141205, -0.063, 0.138, -0.165, -0.037, -0.011, 0.059
141411, -0.003, 0.005, -0.091, -0.081, 0.033, -0.060
141618, -0.018, -0.158, 0.028, -0.067, 0.018, -0.134
141824, -0.285, -0.306, 0.117, -0.052, 0.033, -0.030
142030, -0.255, -0.513, 0.102, -0.037, 0.004, 0.044
142236, 0.160, 0.094, -0.061, -0.037, 0.018, 0.088
142443, 0.026, -0.173, 0.013, -0.052, 0.018, 0.014
142649, 0.278, 0.331, -0.105, -0.007, -0.011, -0.060
142856, -0.018, 0.420, -0.031, -0.037, 0.004, -0.164
143062, 0.352, -0.025, 0.028, -0.067, 0.018, -0.193
143268, 0.130, -0.365, 0.028, -0.022, -0.011, -0.178
143474, -0.018, -0.558, -0.031, -0.007, -0.041, 0.014
143681, -0.240, 0.316, 0.013, -0.022, -0.011, -0.089
143887, 0.456, 0.286, 0.028, -0.052, 0.004, -0.001
144094, 0.471, 0.257, -0.046, -0.007, -0.026, -0.119
144300, -0.048, 0.494, -0.165, -0.081, 0.033, -0.045
144506, -0.433, 0.331, -0.076, -0.052, 0.018, 0.073
144712, 0.308, -0.158, -0.061, 0.022, -0.026, 0.088
144919, 0.485, 0.064, -0.002, -0.052, 0.018, -0.015
145125, 0.278, -0.040, 0.102, -0.052, 0.004, -0.134
145332, 0.441, -0.513, 0.028, -0.067, 0.033, -0.208
145538, 0.337, -0.573, 0.087, -0.111, 0.033, -0.178
145744, -0.181, -0.425, 0.028, -0.037, 0.004, 0.029
145950, 0.352, -0.306, -0.091, -0.022, -0.011, -0.045
146157, -0.018, 0.049, -0.031, 0.022, -0.026, -0.089
146363, 0.056, 0.064, -0.046, -0.007, -0.011, -0.001
146570, -0.137, -0.054, -0.046, -0.022, 0.004, 0.014
146776, -0.463, 0.153, -0.061, -0.022, 0.004, 0.073
146982, -0.003, 0.064, 0.013, -0.052, 0.018, -0.030
147188, 0.085, 0.094, 0.057, -0.007, -0.011, -0.045
147395, 0.115, 0.109, 0.072, -0.022, -0.011, -0.015
147601, -0.107, -0.158, 0.013, -0.007, 0.004, -0.030
147808, 0.204, -0.217, -0.061, -0.007, -0.026, -0.015
148014, 0.041, -0.025, -0.061, -0.007, 0.004, -0.030
148220, 0.100, -0.099, -0.061, -0.022, 0.004, -0.030
148426, 0.026, -0.010, 0.028, -0.007, 0.018, -0.030
148633, 0.145, -0.025, 0.043, -0.037, 0.018, -0.134
148839, 0.071, -0.114, 0.043, 0.008, 0.004, 0.044
149045, -0.003, -0.143, -0.017, -0.052, 0.018, -0.030
149252, -0.255, -0.114, -0.061, -0.037, 0.004, -0.045
149458, -0.077, -0.099, -0.046, -0.022, 0.004, -0.030
149664, -0.063, -0.084, -0.046, 0.022, -0.041, -0.045
149871, 0.115, -0.143, 0.028, 0.008, -0.026, -0.015
150077, 0.382, 0.197, -0.031, -0.022, -0.011, -0.030
150284, -0.033, 0.168, -0.002, -0.037, -0.011, 0.014
150490, 0.085, 0.035, 0.087, -0.022, -0.011, -0.001
150695, -0.003, 0.064, -0.002, -0.007, -0.011, -0.001
150902, 0.026, 0.020, -0.002, -0.022, -0.011, -0.015
151108, -0.063, -0.084, -0.061, -0.007, -0.011, 0.014
151315, -0.522, -0.588, 0.072, -0.007, 0.004, 0.029
151521, 0.011, -0.069, -0.017, -0.007, -0.011, -0.075
151728, -0.077, -0.158, 0.087, 0.008, -0.011, -0.045
151933, -0.107, 0.005, -0.002, 0.008, -0.026, 0.014
152140, 0.130, -0.084, -0.046, 0.022, -0.011, -0.015
152346, 0.130, -0.025, -0.091, -0.037, 0.018, -0.030
152553, -0.033, 0.035, -0.031, -0.022, 0.004, -0.015
152759, 0.085, 0.020, 0.028, -0.007, 0.004, -0.030
152966, 0.041, 0.094, 0.028, -0.007, -0.011, -0.001
153171, -0.137, -0.025, -0.061, -0.007, 0.004, 0.014
153378, 0.619, 0.568, -0.091, -0.022, 0.004, -0.001
153584, 0.011, -0.040, 0.057, -0.022, -0.011, -0.015
153791, 0.026, -0.010, -0.002, 0.008, -0.011, -0.001
153997, 0.011, 0.064, -0.031, -0.022, -0.011, -0.001
154204, 0.041, -0.158, -0.017, -0.007, -0.011, -0.089
154409, 0.011, -0.025, -0.061, -0.037, 0.004, 0.014
154616, 0.263, -0.025, 0.087, -0.007, -0.026, 0.014
154822, 0.130, 0.197, 0.013, -0.007, -0.011, -0.015
155029, 0.100, 0.183, -0.031, -0.022, 0.004, -0.060
155235, -0.048, -0.054, -0.017, 0.008, 0.004, -0.001
155442, -0.033, -0.040, -0.046, -0.007, -0.011, -0.030
155648, -0.018, -0.040, -0.046, -0.022, 0.018, -0.030
155854, 0.234, 0.138, 0.013, -0.037, 0.004, -0.149
156060, 0.234, -0.232, -0.017, -0.052, 0.004, -0.030
156267, -0.077, -0.040, -0.046, 0.037, -0.026, 0.118
156473, -0.611, -0.810, 0.072, 0.037, -0.011, -0.030
156680, 0.115, 0.405, 0.013, 0.022, -0.056, 0.044
156886, -0.196, -0.040, 0.013, 0.067, -0.056, 0.014
157092, -0.181, 0.390, 0.072, -0.022, -0.011, -0.089
157298, -0.181, 0.464, -0.105, -0.022, -0.011, 0.014
157504, 0.500, 0.138, -0.031, -0.022, -0.011, -0.134
157711, -0.240, 0.109, -0.017, -0.022, -0.011, -0.075
157917, 0.456, 0.316, -0.002, -0.037, -0.011, -0.015
158124, 0.604, 0.301, -0.076, -0.037, -0.011, -0.104
158330, 0.189, 0.360, 0.013, 0.022, -0.011, -0.089
158536, -0.137, 0.405, -0.120, 0.022, -0.041, -0.045
158742, -0.477, 0.405, -0.061, -0.022, -0.026, -0.075
158949, -0.063, 0.168, 0.013, -0.007, 0.004, 0.014
159155, 0.248, 0.109, 0.057, 0.008, -0.011, 0.073
159362, 0.041, 0.316, -0.061, 0.082, -0.011, 0.088
159567, -0.625, 0.168, -0.017, 0.111, -0.070, 0.073
159774, 0.604, 0.583, -0.165, -0.007, -0.011, 0.014
159980, -0.107, 0.138, -0.017, 0.052, -0.026, 0.073
160187, -0.181, 0.420, 0.043, 0.037, -0.011, 0.118
160393, -0.077, -0.054, 0.132, 0.008, 0.004, -0.015
160600, -0.048, -0.114, 0.072, -0.007, -0.011, 0.044
160805, -0.359, 0.731, -0.046, -0.007, 0.018, 0.029
161012, 0.456, -0.306, -0.017, -0.037, 0.018, 0.029
161218, -0.255, -0.336, -0.017, -0.007, 0.004, 0.192
161425, 0.500, 0.257, -0.120, 0.082, -0.026, 0.088
161631, -0.003, 0.405, -0.091, -0.096, 0.004, -0.223
161838, -0.137, 0.316, -0.046, -0.052, 0.018, -0.045
162043, 0.619, 0.227, -0.105, -0.067, 0.004, -0.089
162250, -0.077, -0.262, 0.087, -0.111, 0.033, -0.030
162456, 0.085, -0.054, -0.017, -0.126, 0.033, -0.075
162663, 0.115, -0.202, -0.002, -0.037, -0.041, -0.001
162869, 0.485, 0.049, -0.076, -0.081, 0.033, 0.103
163076, 0.056, 0.346, 0.013, -0.081, 0.004, -0.075
163281, -0.226, 0.227, -0.076, -0.007, 0.004, 0.059
163488, -0.270, -0.588, 0.117, 0.022, -0.026, 0.044
163694, 0.011, -0.054, -0.031, 0.037, -0.011, 0.044
163901, -0.137, 0.109, 0.043, 0.037, -0.026, 0.029
164107, 0.174, -0.202, -0.002, 0.022, -0.026, -0.030
164314, 1.019, -0.647, 0.102, -0.022, -0.011, -0.134
164519, -0.270, -0.040, 0.117, -0.007, -0.011, -0.104
164726, -0.033, 0.020, 0.013, -0.022, 0.004, -0.030
164932, 0.174, 0.242, -0.017, -0.022, -0.011, -0.030
165139, -0.063, -0.232, -0.046, -0.007, -0.011, -0.001
165345, -0.196, 0.020, -0.061, 0.008, -0.026, 0.059
165552, 0.056, 0.020, -0.017, -0.007, -0.011, -0.001
165757, 0.056, 0.109, -0.017, -0.007, -0.011, -0.001
165964, 0.085, 0.168, 0.028, -0.007, -0.011, -0.001
166170, 0.026, 0.005, -0.017, -0.007, -0.011, -0.001
166377, 0.248, 0.020, 0.028, -0.007, -0.026, -0.060
166583, -0.107, 0.094, 0.013, 0.008, -0.011, -0.001
166789, -0.063, -0.025, 0.013, -0.007, -0.026, -0.001
166995, -0.077, 0.049, 0.043, -0.007, 0.004, -0.001
167201, -0.137, -0.040, -0.017, -0.007, -0.011, -0.001
167408, -0.196, -0.069, -0.031, -0.007, 0.004, -0.015
167614, 0.011, 0.064, -0.105, -0.022, 0.004, 0.014
167821, 0.041, -0.099, -0.076, -0.022, 0.004, -0.030
168027, 0.026, -0.040, -0.002, -0.007, 0.004, -0.001
168233, -0.122, -0.069, 0.028, -0.007, 0.004, -0.015
168439, -0.181, 0.035, 0.043, -0.007, -0.026, -0.001
168646, -0.033, 0.005, 0.028, -0.007, -0.011, -0.030
168852, 0.085, 0.035, 0.028, -0.007, 0.004, -0.030
169059, -0.166, -0.202, 0.102, -0.022, 0.004, -0.075
169265, -0.077, 0.049, -0.061, -0.022, 0.018, -0.030
169472, -0.003, 0.005, 0.028, -0.007, -0.011, -0.015
169677, -0.033, -0.025, -0.031, -0.007, -0.011, -0.001
169884, -0.048, 0.049, -0.061, -0.007, 0.004, 0.029
170090, -0.063, -0.040, -0.091, 0.008, -0.011, -0.015
170297, -0.063, -0.143, -0.061, -0.007, -0.011, -0.060
170503, -0.003, -0.025, -0.076, 0.008, -0.011, -0.030
170710, 0.056, 0.123, -0.017, -0.007, 0.004, -0.075
170915, 0.071, -0.084, 0.028, 0.008, 0.004, 0.014
171122, 0.056, 0.005, 0.013, -0.007, -0.011, -0.030
171328, 0.293, 0.375, -0.061, -0.037, 0.004, -0.045
171535, 0.026, 0.049, 0.028, -0.007, 0.004, -0.045
171741, -0.003, 0.035, 0.013, -0.007, -0.011, -0.015
171947, -0.240, -0.010, 0.028, -0.007, -0.011, 0.044
172153, -0.033, -0.054, -0.061, -0.007, 0.004, 0.029
172359, 0.026, -0.025, -0.046, -0.022, 0.004, -0.045
172566, 0.145, -0.084, -0.046, 0.052, -0.026, -0.015
172772, 0.145, -0.040, 0.087, 0.022, -0.026, 0.059
172979, -0.033, 0.257, 0.013, -0.007, -0.026, -0.045
173185, 0.263, -0.262, -0.002, -0.037, 0.004, -0.045
173391, -0.018, 0.035, 0.013, 0.008, -0.026, 0.014
173597, -0.077, -0.010, -0.091, -0.052, 0.018, 0.044
173804, -0.048, -0.114, -0.002, 0.008, -0.011, 0.014
174010, 0.100, 0.168, -0.061, -0.037, 0.004, 0.029
174217, 0.130, 0.197, -0.046, -0.037, 0.004, -0.045
174423, 0.352, 0.316, -0.017, -0.037, 0.004, -0.030
174629, -0.033, 0.153, -0.031, -0.052, 0.018, -0.104
