time_ms,x1,y1,z1,x2,y2,z2
Calibrating sensors... Please keep them stationary!
Offsets calculated: 0.007, -0.008, -0.968 | 0.006, 0.055, -1.021
Calibration complete. Now measuring real data:
Time(ms), X1(g), Y1(g), Z1(g), X2(g), Y2(g), Z2(g)
711898, -0.712, 0.474, -0.211, -0.089, 0.114, -0.010
712104, -0.135, -0.119, -0.092, -0.089, 0.084, 0.049
712310, 0.058, 0.518, -0.181, -0.104, 0.129, -0.010
712517, 0.458, 0.562, -0.018, -0.059, 0.188, -0.129
712723, 0.724, 1.081, -0.018, -0.074, 0.129, -0.040
712930, 0.710, -0.149, 0.086, -0.148, 0.129, 0.020
713136, 0.369, 0.488, -0.092, -0.104, 0.129, 0.020
713342, -0.179, 0.029, -0.166, -0.089, 0.143, -0.055
713548, 0.561, -0.430, -0.033, -0.074, 0.114, 0.034
713755, 0.325, -0.548, -0.048, -0.000, 0.099, -0.010
713961, 0.280, 0.251, -0.166, -0.059, 0.114, 0.049
714168, 0.724, -0.208, 0.026, -0.089, 0.143, 0.034
714374, 0.073, -0.015, -0.107, -0.074, 0.129, 0.034
714580, -0.075, -0.163, -0.092, -0.074, 0.129, 0.005
714786, -0.120, 0.088, -0.151, -0.030, 0.129, -0.025
714993, 0.561, -0.074, 0.086, -0.030, 0.143, 0.020
715199, 0.561, 0.459, -0.077, -0.074, 0.143, -0.025
715406, -0.786, -0.015, -0.166, -0.089, 0.143, 0.005
715612, 0.191, 0.014, -0.063, -0.074, 0.129, 0.005
715819, 0.028, 0.044, -0.077, -0.059, 0.114, 0.034
716024, 0.162, 0.177, -0.077, -0.074, 0.129, -0.025
716230, 0.206, -0.045, -0.048, -0.089, 0.114, 0.005
716437, -0.535, 0.044, -0.196, -0.074, 0.143, -0.010
716643, 0.295, -0.060, 0.041, -0.074, 0.129, 0.005
716850, -0.016, 0.222, -0.063, -0.059, 0.129, -0.010
717056, 0.088, 0.237, -0.122, -0.089, 0.114, 0.005
717262, -0.046, -0.104, 0.100, -0.074, 0.129, 0.005
717468, 0.058, 0.014, -0.018, -0.074, 0.114, 0.034
717675, -0.120, -0.208, -0.092, -0.074, 0.114, 0.005
717881, -0.001, 0.237, -0.196, -0.074, 0.114, 0.005
718088, 0.102, -0.178, -0.018, -0.089, 0.129, 0.034
718294, 0.013, -0.608, 0.026, -0.044, 0.114, 0.020
718500, -0.120, -0.267, -0.018, -0.104, 0.114, 0.034
718707, -0.001, -0.074, -0.122, -0.074, 0.114, 0.005
718913, 0.117, -0.104, 0.026, -0.089, 0.129, -0.010
719120, 0.176, 0.118, -0.077, -0.074, 0.099, 0.034
719326, -0.149, -0.237, -0.077, -0.089, 0.114, 0.020
719533, 0.073, -0.134, -0.077, -0.089, 0.129, 0.034
719738, -0.164, -0.119, -0.092, -0.074, 0.114, -0.010
719945, 0.043, 0.029, -0.107, -0.074, 0.129, 0.034
720151, -0.342, 0.681, -0.092, -0.044, 0.114, -0.010
720358, 0.058, 0.103, -0.151, -0.089, 0.129, 0.020
720564, -0.046, 0.014, -0.033, -0.074, 0.143, 0.020
720770, 0.073, 0.118, -0.018, -0.089, 0.143, -0.010
720976, 0.147, 0.503, -0.033, -0.074, 0.114, 0.005
721182, 0.295, 0.074, -0.018, -0.059, 0.129, 0.020
721389, -0.120, -0.104, -0.166, -0.059, 0.114, -0.010
721596, 0.028, 0.118, -0.107, -0.089, 0.129, 0.049
721802, -0.016, -0.074, -0.018, -0.074, 0.129, 0.005
722009, 0.117, 0.133, -0.107, -0.074, 0.143, 0.005
722214, -0.061, -0.119, -0.048, -0.074, 0.129, 0.020
722421, 0.117, 0.029, -0.151, -0.044, 0.099, 0.005
722627, 0.028, 0.044, -0.048, -0.089, 0.114, 0.034
722833, 0.221, -0.208, -0.092, -0.044, 0.129, -0.069
723040, -0.223, -0.030, -0.122, -0.089, 0.158, -0.055
723247, -0.357, -0.000, -0.166, -0.030, 0.114, 0.020
723452, 0.013, 0.503, -0.003, -0.104, 0.129, -0.010
723658, 0.250, 0.296, -0.033, -0.133, 0.143, 0.020
723865, -0.238, -0.030, -0.196, -0.059, 0.129, -0.010
724071, -0.061, 0.148, -0.092, -0.044, 0.114, 0.034
724278, 0.221, -0.371, -0.092, -0.104, 0.143, 0.020
724484, -0.416, 0.918, -0.270, -0.030, 0.084, 0.020
724690, -0.283, 0.029, -0.107, -0.030, 0.099, -0.010
724897, -0.312, -0.000, -0.122, -0.044, 0.099, 0.034
725103, -0.327, -0.252, -0.107, -0.133, 0.143, -0.010
725310, -0.135, 0.459, -0.137, -0.044, 0.143, -0.040
725516, -0.253, 0.133, -0.063, -0.074, 0.143, -0.025
725723, 0.088, 0.503, -0.048, -0.089, 0.129, -0.010
725928, 0.250, 0.251, -0.063, -0.133, 0.158, -0.025
726135, 0.384, -0.134, 0.130, -0.133, 0.173, 0.020
726341, 0.413, 0.044, 0.056, -0.148, 0.158, -0.010
726548, 0.073, 0.325, -0.077, -0.104, 0.143, -0.010
726754, -0.149, 0.177, -0.018, -0.089, 0.129, -0.025
726961, 0.399, 0.296, -0.107, -0.089, 0.129, -0.025
727166, 0.162, 0.325, 0.071, -0.104, 0.158, -0.025
727373, 0.517, 0.592, 0.041, -0.118, 0.158, -0.010
727579, 0.517, 0.770, -0.077, -0.104, 0.129, -0.040
727786, 0.176, -0.030, -0.048, -0.074, 0.129, -0.040
727992, 0.325, 0.340, -0.077, -0.074, 0.099, -0.025
728199, -0.120, -0.386, -0.225, -0.030, 0.099, 0.079
728404, -0.090, -0.341, -0.211, -0.030, 0.099, 0.079
728611, -0.549, -0.297, -0.255, -0.030, 0.084, 0.064
728817, -0.031, -0.149, 0.056, -0.044, 0.099, 0.020
729023, -0.179, -0.178, -0.225, -0.030, 0.114, 0.064
729230, 0.013, 0.548, -0.003, -0.074, 0.099, 0.034
729437, -0.505, 0.237, -0.137, -0.118, 0.129, 0.034
729643, -0.238, 0.429, -0.122, -0.118, 0.143, -0.025
729849, 0.339, -0.311, -0.092, -0.074, 0.099, 0.064
730055, -0.120, -0.623, -0.018, -0.030, 0.129, 0.049
730262, 0.073, 0.044, -0.063, -0.044, 0.114, 0.034
730468, 1.006, 0.177, -0.063, -0.074, 0.084, 0.034
730675, 0.073, -0.208, 0.071, -0.059, 0.129, -0.025
730881, 0.028, 0.444, -0.211, -0.074, 0.129, 0.005
731087, 0.236, -0.119, 0.160, -0.074, 0.143, 0.020
731293, 0.088, 0.799, -0.285, -0.089, 0.143, -0.025
731500, -0.046, -0.534, -0.063, -0.074, 0.143, -0.025
731706, 0.191, 0.103, -0.063, -0.089, 0.143, 0.005
731913, -0.342, -0.163, -0.151, -0.089, 0.129, -0.010
732119, -0.046, -0.267, -0.196, -0.089, 0.114, 0.049
732325, 0.073, -0.000, -0.018, -0.074, 0.114, 0.020
732531, -0.075, -0.193, -0.092, -0.104, 0.114, 0.064
732738, 0.058, -0.030, -0.003, -0.059, 0.129, 0.005
732944, 0.399, -0.074, 0.115, -0.074, 0.114, 0.005
733151, -0.283, 0.074, -0.151, -0.059, 0.114, -0.010
733357, -0.209, 0.222, -0.196, -0.118, 0.143, 0.034
733563, 0.058, -0.074, -0.033, -0.089, 0.129, 0.005
733769, 0.073, 0.251, -0.122, -0.074, 0.114, 0.020
733976, 0.028, 0.148, -0.063, -0.089, 0.143, 0.020
734182, -0.031, 0.014, 0.056, -0.089, 0.129, 0.020
734389, -0.194, -0.074, 0.026, -0.074, 0.158, 0.020
734595, -0.164, 0.059, -0.077, -0.089, 0.129, 0.005
734801, 0.088, 0.177, -0.063, -0.074, 0.129, 0.020
735007, -0.209, -0.163, -0.211, -0.059, 0.114, 0.020
735214, 0.028, 0.133, -0.048, -0.104, 0.114, 0.034
735420, 0.043, 0.340, -0.137, -0.089, 0.129, 0.005
735627, -0.135, -0.223, -0.092, -0.104, 0.114, 0.034
735833, -0.179, 0.103, -0.240, -0.074, 0.129, 0.020
736039, -0.031, -0.104, -0.033, -0.059, 0.114, 0.049
736245, 0.162, 0.399, -0.122, -0.074, 0.114, 0.020
736452, 0.058, 0.088, -0.048, -0.059, 0.143, 0.005
736658, 0.369, 0.251, -0.003, -0.059, 0.143, 0.034
736864, -0.075, -0.089, -0.048, -0.074, 0.129, 0.034
737071, -0.164, 0.074, -0.122, -0.074, 0.099, 0.034
737277, 0.339, 0.118, -0.107, -0.074, 0.143, 0.034
737483, 0.117, 0.162, -0.092, -0.074, 0.129, 0.034
737689, 0.043, -0.045, -0.033, -0.089, 0.158, 0.005
737896, -0.431, -0.193, -0.166, -0.074, 0.114, 0.034
738103, -0.653, -0.015, -0.240, -0.089, 0.129, 0.020
738309, 0.221, 0.148, 0.012, -0.089, 0.099, 0.034
738514, -0.075, 0.044, -0.048, -0.074, 0.143, -0.010
738721, 0.013, 0.029, -0.137, -0.074, 0.129, 0.020
738927, 0.013, -0.104, -0.063, -0.074, 0.129, -0.010
739134, -0.090, 0.059, -0.166, -0.089, 0.129, 0.005
739340, -0.061, -0.074, -0.033, -0.059, 0.129, 0.005
739547, -0.179, -0.237, -0.137, -0.059, 0.114, -0.010
739753, 0.176, 0.548, 0.012, -0.118, 0.143, 0.034
739959, 0.547, -0.000, -0.196, -0.030, 0.129, 0.020
740165, 0.117, 0.222, 0.086, -0.104, 0.143, 0.005
740372, -0.105, -0.163, -0.077, -0.074, 0.158, -0.040
740579, -0.609, -0.149, -0.166, -0.074, 0.143, 0.005
740785, -0.431, 0.103, -0.225, -0.074, 0.129, 0.005
740992, -0.120, 0.592, -0.270, -0.089, 0.129, 0.005
741197, -0.446, 0.533, -0.122, -0.163, 0.173, 0.034
741404, -0.475, -0.015, -0.137, -0.133, 0.143, -0.025
741610, -0.001, 0.355, -0.122, -0.074, 0.114, -0.010
741817, -0.505, -0.030, -0.374, -0.089, 0.158, -0.055
742023, -0.283, 0.799, -0.048, -0.059, 0.114, -0.025
742230, -0.016, 0.533, -0.048, -0.030, 0.129, -0.040
742435, -0.846, 0.014, -0.285, -0.104, 0.143, -0.025
742642, -0.135, 0.281, -0.063, -0.118, 0.143, 0.005
742848, -0.623, 0.370, -0.240, -0.118, 0.158, 0.020
743055, 0.028, 0.162, -0.211, -0.059, 0.129, -0.025
743261, -0.416, -0.400, -0.181, -0.074, 0.158, -0.010
743468, 0.028, -0.015, 0.056, -0.059, 0.129, 0.020
743673, -0.135, -0.193, -0.033, -0.133, 0.129, 0.049
743880, -0.564, 0.251, -0.181, -0.104, 0.158, 0.034
744086, -0.801, -0.060, -0.122, -0.163, 0.158, 0.005
744293, -0.179, 0.444, -0.107, -0.118, 0.158, -0.040
744499, 0.058, 0.177, -0.077, -0.104, 0.158, -0.055
744706, 0.339, -0.311, -0.166, -0.118, 0.129, 0.049
744911, 0.502, -0.489, 0.115, -0.133, 0.143, 0.034
745118, 0.384, -0.163, 0.174, -0.104, 0.143, -0.025
745324, 0.591, -0.756, 0.071, -0.015, 0.129, -0.010
745531, 0.428, 0.666, -0.018, -0.148, 0.188, 0.020
745737, -0.164, -0.282, -0.181, -0.074, 0.129, -0.025
745944, -0.001, 0.059, -0.033, -0.089, 0.158, -0.010
746149, -0.061, -0.237, -0.063, -0.089, 0.114, 0.034
746356, -0.031, 0.237, -0.048, -0.089, 0.143, -0.010
746562, -0.386, -0.623, -0.122, -0.089, 0.099, 0.079
746769, 0.280, 0.370, 0.189, -0.030, 0.129, -0.055
746975, -0.016, 0.029, -0.048, -0.059, 0.114, 0.034
747182, -0.090, 0.014, -0.033, -0.089, 0.114, -0.010
747387, 0.102, -0.015, -0.033, -0.074, 0.143, 0.020
747594, 0.221, -0.208, -0.166, -0.059, 0.099, 0.049
747800, 0.517, 0.059, -0.018, -0.104, 0.143, 0.005
748007, -0.505, 0.533, -0.137, -0.089, 0.143, 0.064
748213, 0.088, 0.029, -0.092, -0.074, 0.129, 0.005
748420, -0.061, -0.267, -0.211, -0.074, 0.129, 0.049
748625, 0.028, 0.148, -0.166, -0.089, 0.114, 0.079
748832, -0.149, -0.030, -0.166, -0.104, 0.129, -0.010
749038, 0.399, -0.030, 0.100, -0.074, 0.158, 0.005
749245, -0.061, -0.163, -0.003, -0.104, 0.143, -0.040
749451, 0.028, -0.119, -0.077, -0.104, 0.143, 0.034
749658, -0.046, -0.178, -0.063, -0.074, 0.129, 0.020
749863, -0.120, -0.252, -0.063, -0.089, 0.129, 0.005
750070, -0.149, 0.133, -0.225, -0.074, 0.129, 0.020
750276, -0.016, -0.015, -0.092, -0.074, 0.158, -0.010
750483, -0.223, 0.222, -0.196, -0.089, 0.129, 0.005
750689, -0.031, -0.223, 0.012, -0.089, 0.143, 0.005
750896, -0.742, 0.281, -0.285, -0.104, 0.114, 0.034
751101, -0.120, 0.355, -0.225, -0.074, 0.143, 0.034
751308, -0.164, -0.223, -0.107, -0.074, 0.114, -0.010
751514, 0.028, -0.134, -0.048, -0.089, 0.143, 0.005
751721, 0.028, 0.044, -0.018, -0.074, 0.143, -0.010
751927, -0.105, 0.044, -0.196, -0.104, 0.143, 0.020
752134, -0.120, -0.104, -0.092, -0.089, 0.143, -0.010
752339, -0.105, -0.045, -0.033, -0.089, 0.129, 0.020
752546, -0.075, -0.237, -0.033, -0.089, 0.114, 0.034
752752, -0.046, 0.237, -0.092, -0.104, 0.158, 0.005
752959, 0.043, -0.223, 0.174, -0.089, 0.129, 0.049
753165, -0.075, 0.148, -0.107, -0.104, 0.143, 0.005
753372, 0.043, -0.060, -0.063, -0.104, 0.129, 0.005
753577, -0.046, 0.044, -0.077, -0.089, 0.143, 0.005
753784, 0.043, 0.148, -0.063, -0.104, 0.114, 0.020
753990, 0.058, -0.089, 0.012, -0.089, 0.129, 0.020
754197, 0.043, 0.355, -0.225, -0.118, 0.143, 0.020
754403, 0.043, 0.014, -0.048, -0.104, 0.173, -0.040
754610, 0.221, 0.044, -0.048, -0.104, 0.129, 0.034
754816, 0.102, -0.060, -0.033, -0.104, 0.143, 0.034
755022, -0.001, -0.089, -0.137, -0.059, 0.129, 0.005
755228, 0.043, 0.088, -0.033, -0.089, 0.143, 0.020
755435, -0.046, -0.045, -0.107, -0.104, 0.143, 0.020
755641, 0.043, 0.014, -0.107, -0.104, 0.143, 0.020
755848, -0.016, 0.103, -0.063, -0.118, 0.114, 0.005
756054, 0.250, 0.059, 0.012, -0.118, 0.129, 0.049
756260, -0.490, -0.030, -0.240, -0.118, 0.143, 0.034
756466, -0.016, 0.133, -0.166, -0.044, 0.143, 0.005
756672, 0.058, 0.651, 0.041, -0.163, 0.188, -0.084
756879, -0.016, -0.089, -0.151, -0.118, 0.129, 0.049
757086, -0.194, -0.371, -0.003, -0.015, 0.099, 0.079
757292, 0.088, 0.192, -0.092, -0.030, 0.129, -0.010
757498, -0.520, 0.192, -0.166, -0.089, 0.143, 0.020
757704, -0.209, 0.503, -0.033, -0.104, 0.158, -0.010
757911, 0.162, -0.060, -0.048, -0.133, 0.173, -0.025
758117, 0.043, 0.059, -0.122, -0.089, 0.143, 0.005
758323, 0.443, -0.045, 0.056, -0.104, 0.129, -0.025
758530, -0.016, 0.014, -0.107, -0.089, 0.129, -0.010
758736, 0.147, -0.667, 0.100, -0.133, 0.158, 0.034
758942, -0.401, 0.518, 0.026, -0.089, 0.158, 0.020
759148, -0.342, -0.208, -0.122, -0.118, 0.143, 0.049
759355, -0.031, 0.503, -0.137, -0.133, 0.173, -0.040
759562, 0.473, -0.519, -0.092, -0.104, 0.129, 0.020
759768, -0.164, -0.341, -0.063, -0.118, 0.143, 0.005
759974, 0.088, -0.593, -0.033, -0.104, 0.129, 0.064
760180, -0.238, -0.534, -0.211, -0.089, 0.114, 0.064
760387, -0.683, -0.445, -0.211, -0.059, 0.129, 0.049
760593, -0.905, -0.237, -0.299, -0.000, 0.129, -0.025
760800, -0.623, 0.074, -0.107, -0.118, 0.158, 0.020
761006, -0.446, -0.785, -0.033, -0.104, 0.143, 0.064
761212, 0.162, -0.593, -0.211, -0.089, 0.114, 0.094
761418, -0.594, -0.608, 0.086, -0.059, 0.099, 0.079
761625, -0.416, 0.370, -0.255, -0.030, 0.114, 0.064
761831, 0.265, -0.104, -0.092, -0.059, 0.143, 0.020
762038, 0.724, -0.311, 0.160, -0.089, 0.143, 0.049
762244, 0.680, -0.178, 0.145, -0.104, 0.158, 0.020
762450, 0.413, 0.503, -0.077, -0.030, 0.114, 0.034
762656, 0.295, 0.148, 0.100, -0.015, 0.143, -0.010
762863, 0.428, 0.414, -0.003, -0.074, 0.158, -0.010
763069, 1.035, 0.459, 0.204, -0.133, 0.173, -0.025
763276, 0.873, 0.088, -0.063, -0.178, 0.173, 0.005
763482, 0.665, 0.222, 0.204, -0.163, 0.188, -0.055
763688, -0.046, 0.414, -0.063, -0.133, 0.203, -0.069
763894, -0.238, -0.637, 0.026, -0.133, 0.143, -0.010
764101, -0.046, 0.503, -0.033, -0.193, 0.203, -0.010
764307, 0.369, -0.267, 0.026, -0.104, 0.129, 0.020
764514, -0.505, -0.104, -0.225, -0.104, 0.143, 0.049
764720, 0.191, -0.089, -0.092, -0.059, 0.143, 0.034
764926, -0.061, -0.193, -0.048, -0.118, 0.129, 0.049
765132, 0.369, 0.059, -0.063, -0.089, 0.143, 0.005
765339, 0.102, 0.014, -0.033, -0.074, 0.143, 0.005
765545, -0.061, 0.162, -0.107, -0.104, 0.143, 0.020
765752, 0.102, 0.266, -0.077, -0.104, 0.143, 0.005
765958, -0.149, -0.119, -0.166, -0.104, 0.143, 0.005
766164, 0.295, 0.222, -0.107, -0.089, 0.143, 0.020
766370, -0.001, 0.133, -0.048, -0.074, 0.158, 0.005
766577, -0.135, 0.503, -0.211, -0.104, 0.129, 0.020
766783, 0.191, -0.000, 0.026, -0.089, 0.129, 0.020
766990, 0.206, -0.060, -0.063, -0.089, 0.173, -0.010
767196, -0.001, 0.029, -0.033, -0.104, 0.143, 0.034
767403, 0.102, 0.118, -0.211, -0.074, 0.143, 0.034
767608, -0.357, 0.222, -0.196, -0.104, 0.158, 0.034
767815, 0.147, -0.000, -0.033, -0.089, 0.143, 0.020
768021, 0.250, -0.119, -0.077, -0.118, 0.173, -0.010
768228, -0.031, -0.060, -0.063, -0.104, 0.143, 0.049
768434, -0.105, -0.193, -0.107, -0.089, 0.129, -0.010
768641, -0.031, -0.015, -0.151, -0.089, 0.129, 0.005
768846, -0.268, -0.045, -0.196, -0.104, 0.143, 0.005
769053, -0.105, 0.148, -0.196, -0.089, 0.143, 0.005
769259, -0.090, -0.297, -0.018, -0.118, 0.158, 0.020
769466, -0.327, 0.192, -0.166, -0.089, 0.158, -0.010
769672, -0.268, 0.029, -0.092, -0.148, 0.143, 0.049
769879, -0.253, 0.044, -0.240, -0.104, 0.129, -0.010
770084, 0.206, 0.414, -0.137, -0.074, 0.158, -0.025
770291, 0.221, 0.103, -0.077, -0.104, 0.114, 0.049
770497, 0.073, -0.030, -0.077, -0.089, 0.129, 0.034
770704, -0.238, -0.074, -0.181, -0.118, 0.158, 0.020
770910, 0.147, 0.074, -0.092, -0.089, 0.114, 0.020
771117, -0.016, -0.104, -0.048, -0.104, 0.143, 0.034
771322, -0.327, -0.089, -0.181, -0.089, 0.129, 0.020
771529, -0.105, 0.044, -0.018, -0.104, 0.158, -0.055
771735, -0.401, 0.607, -0.092, -0.104, 0.143, 0.034
771942, 0.265, -0.134, 0.041, -0.074, 0.158, 0.005
772148, 0.028, 0.014, -0.137, -0.089, 0.129, 0.020
772355, -0.061, -0.045, -0.003, -0.074, 0.143, -0.025
772560, 0.236, -0.060, -0.063, -0.059, 0.129, 0.034
772767, -0.016, -0.741, -0.063, -0.059, 0.099, 0.108
772973, -0.446, 0.296, -0.151, -0.118, 0.188, -0.055
773180, -0.564, -0.297, -0.181, -0.193, 0.188, 0.020
773386, 0.088, -0.267, -0.033, -0.133, 0.143, 0.094
773593, -0.061, -0.045, -0.151, -0.074, 0.129, 0.064
773798, 0.784, 0.207, 0.056, -0.118, 0.158, 0.064
774005, -0.372, -0.045, -0.151, -0.074, 0.173, -0.010
774211, -0.727, 0.192, -0.077, -0.059, 0.099, 0.094
774418, 0.813, -0.504, 0.012, -0.104, 0.173, -0.040
774624, 0.147, 0.162, -0.137, -0.104, 0.158, -0.010
774831, -0.223, 0.103, -0.048, -0.118, 0.158, 0.079
775036, 0.384, -0.667, -0.048, -0.104, 0.158, 0.005
775243, 0.798, 0.607, -0.033, -0.044, 0.129, 0.020
775449, -0.549, -0.593, -0.166, -0.089, 0.129, 0.064
775656, -0.298, -0.149, -0.196, -0.104, 0.158, 0.020
775862, -0.209, 0.474, -0.166, -0.178, 0.173, 0.064
776069, -0.342, -0.267, -0.048, -0.118, 0.173, -0.025
776274, -0.742, 0.207, -0.211, -0.044, 0.158, -0.040
776481, -0.298, -0.119, -0.003, -0.044, 0.129, -0.010
776687, 0.265, 0.074, 0.086, -0.104, 0.143, 0.094
776894, 0.710, 0.592, 0.012, -0.059, 0.129, 0.049
777100, -0.223, 0.162, -0.077, -0.074, 0.173, -0.025
777307, -0.179, 0.088, -0.003, -0.118, 0.158, 0.020
777512, -0.994, 0.207, -0.299, -0.089, 0.173, -0.025
777719, -0.357, 0.251, -0.077, -0.104, 0.158, -0.025
777925, -0.179, -0.149, -0.092, -0.133, 0.188, 0.049
778132, 0.636, -0.089, -0.033, -0.118, 0.129, 0.005
778338, 0.902, -0.089, 0.130, -0.059, 0.158, 0.020
778545, 0.502, -0.356, 0.041, -0.044, 0.143, 0.020
778750, 0.591, -0.593, -0.048, -0.074, 0.129, 0.064
778957, 0.162, -0.830, -0.107, -0.163, 0.173, 0.064
779163, -0.223, 0.118, -0.211, -0.207, 0.203, 0.020
779370, 0.695, 0.029, 0.041, -0.089, 0.173, 0.034
779576, 0.162, -0.356, -0.092, -0.089, 0.158, 0.020
779783, -0.194, -0.149, -0.122, -0.118, 0.158, 0.049
779988, -0.016, 0.044, -0.048, -0.118, 0.173, 0.005
780195, 0.162, 0.044, -0.092, -0.118, 0.143, 0.034
780401, 0.606, -0.089, -0.033, -0.074, 0.129, 0.020
780608, 0.058, -0.000, -0.240, -0.118, 0.173, 0.020
780814, 0.369, 0.636, 0.115, -0.118, 0.173, -0.040
781021, 0.132, 0.088, -0.077, -0.074, 0.143, 0.049
781227, -0.164, -0.000, -0.137, -0.118, 0.158, 0.005
781433, -0.120, 0.177, -0.077, -0.089, 0.158, 0.020
781639, -0.061, -0.237, -0.033, -0.118, 0.158, 0.020
781846, -0.105, 0.399, -0.092, -0.118, 0.173, 0.034
782052, 0.073, 0.074, -0.151, -0.104, 0.143, -0.025
782259, -0.372, -0.000, -0.196, -0.104, 0.143, 0.020
782465, 0.088, 0.207, -0.077, -0.118, 0.173, 0.020
782671, -0.031, 0.207, -0.107, -0.118, 0.158, 0.020
782877, 0.236, 0.059, 0.056, -0.089, 0.158, 0.034
783084, 0.102, -0.267, -0.003, -0.104, 0.143, 0.020
783290, -0.179, -0.030, -0.107, -0.104, 0.143, 0.005
783497, 0.088, 0.103, -0.092, -0.104, 0.129, 0.049
783703, 0.176, -0.326, 0.041, -0.089, 0.099, 0.049
783909, -0.075, 0.488, -0.077, -0.059, 0.188, -0.069
784115, -0.209, 0.044, -0.166, -0.089, 0.143, 0.034
784322, -0.001, -0.223, -0.063, -0.089, 0.158, 0.020
784528, 0.250, 0.118, -0.077, -0.104, 0.143, 0.005
784735, 0.058, 0.014, -0.063, -0.089, 0.143, 0.005
784941, -0.120, -0.015, -0.122, -0.104, 0.143, 0.020
785147, 0.043, 0.074, -0.107, -0.104, 0.143, 0.020
785353, -0.179, -0.311, 0.041, -0.118, 0.158, 0.020
785560, -0.016, -0.578, -0.063, -0.059, 0.129, -0.010
785766, 0.028, 0.014, -0.018, -0.133, 0.188, 0.034
785973, -0.046, 0.088, -0.196, -0.118, 0.158, 0.005
786179, -0.061, -0.060, -0.018, -0.104, 0.143, -0.010
786384, 0.028, 0.399, -0.048, -0.133, 0.158, 0.034
786591, 0.058, -0.060, -0.048, -0.089, 0.173, 0.020
786797, -0.001, 0.059, -0.137, -0.118, 0.129, 0.034
787004, -0.090, 0.340, 0.071, -0.133, 0.173, 0.005
787210, -0.075, 0.029, -0.092, -0.089, 0.143, 0.005
787417, 0.058, 0.103, -0.107, -0.089, 0.173, 0.020
787622, -0.016, 0.222, -0.003, -0.074, 0.143, 0.034
787829, -0.031, 0.118, -0.107, -0.089, 0.143, -0.010
788035, -0.001, -0.104, -0.003, -0.089, 0.158, 0.020
788242, 0.176, 0.074, -0.137, -0.104, 0.129, 0.049
788448, -0.209, -0.430, -0.077, -0.104, 0.158, -0.010
788655, -0.120, 0.311, -0.255, -0.118, 0.158, 0.049
788860, -0.135, -0.371, -0.063, -0.074, 0.129, 0.064
789067, 0.650, 0.518, -0.048, -0.118, 0.173, 0.034
789273, -0.223, 0.459, -0.092, -0.133, 0.188, 0.005
789480, -0.120, -0.193, -0.003, -0.074, 0.143, 0.064
789686, -0.327, 0.340, -0.063, -0.118, 0.143, 0.064
789893, -0.446, 0.562, -0.122, -0.193, 0.217, 0.005
790099, -0.386, 0.444, -0.003, -0.178, 0.203, -0.010
790305, -0.046, 0.177, -0.122, -0.118, 0.143, 0.049
790512, 0.250, 0.177, 0.071, -0.118, 0.173, 0.005
790718, 0.413, -0.060, 0.012, -0.104, 0.188, -0.010
790924, -0.135, -0.193, 0.041, -0.133, 0.203, -0.010
791131, -0.298, -0.119, -0.048, -0.133, 0.188, 0.034
791337, 0.369, 0.074, 0.071, -0.148, 0.173, 0.079
791543, 0.147, -0.267, -0.151, -0.118, 0.143, 0.020
791750, 0.784, 0.710, -0.003, -0.059, 0.173, -0.025
791956, 0.013, -0.089, -0.063, -0.074, 0.203, -0.010
792163, 0.369, 0.488, -0.048, -0.104, 0.173, 0.034
792369, 0.102, 0.399, -0.048, -0.163, 0.173, 0.020
792576, 0.517, 0.533, -0.018, -0.133, 0.143, 0.034
792781, -0.105, -0.015, 0.012, -0.104, 0.158, -0.025
792988, 0.117, -0.074, -0.092, -0.104, 0.173, 0.005
793194, -0.031, -0.252, -0.092, -0.074, 0.158, 0.020
793401, 0.043, -0.415, 0.056, -0.104, 0.143, 0.079
793607, -0.135, -0.371, -0.225, -0.089, 0.158, 0.034
793814, -0.934, -0.682, -0.299, -0.059, 0.158, 0.049
794019, -0.298, -0.178, -0.063, -0.059, 0.158, 0.064
794226, 0.043, 0.088, 0.041, -0.133, 0.188, 0.020
794432, -0.253, -0.267, -0.048, -0.178, 0.203, 0.020
794639, -0.401, -0.519, -0.270, -0.178, 0.143, 0.064
794845, -0.816, 0.103, -0.181, -0.118, 0.158, 0.005
795052, 0.310, -0.623, 0.056, -0.104, 0.203, -0.040
795257, 0.339, -0.504, -0.166, -0.148, 0.143, 0.079
795463, -0.149, -0.193, 0.056, -0.118, 0.173, 0.049
795670, -0.416, 0.503, -0.107, -0.089, 0.129, -0.025
795877, -0.549, 0.177, -0.211, -0.148, 0.203, -0.025
796083, -0.105, 0.029, -0.285, -0.133, 0.173, 0.034
796290, 0.250, 0.222, 0.012, -0.148, 0.188, 0.034
796495, 0.221, 0.118, 0.012, -0.104, 0.188, 0.005
796701, -0.238, 0.444, -0.196, -0.163, 0.173, 0.005
796908, 0.384, 0.177, -0.003, -0.089, 0.188, -0.025
797114, 0.058, 0.088, -0.137, -0.089, 0.158, 0.049
797321, -0.238, -0.223, -0.122, -0.133, 0.188, 0.049
797528, 0.191, -0.045, -0.048, -0.118, 0.173, 0.034
797733, -0.031, -0.089, -0.033, -0.118, 0.158, 0.034
797940, 0.013, 0.059, -0.166, -0.089, 0.173, 0.034
798146, -0.342, 0.059, -0.270, -0.104, 0.158, 0.005
798352, 0.384, -0.030, -0.048, -0.118, 0.188, 0.020
